Country,Rank,Account,Title,Link,Subscribers count,Views avg.,Likes avg.,Comments avg.,Shares avg.,Scraped
All,-1.289733146201798,dixiedamelio,dixie,https://www.tiktok.com/@dixiedamelio,4.59416440294607,0.5320516493049184,0.3613323445745935,0.17266596334059545,-0.04578273719429973,2022-02-07 16:54:35.641971
All,-1.2862707753395113,elrodcontreras,ROD🥴,https://www.tiktok.com/@elrodcontreras,2.9662292896568827,0.276578331024307,0.4994562746184103,0.4688231741542577,-0.054723421932921686,2022-02-07 16:54:35.641971
All,-1.2828084044772246,qamar_altaey,𓆩𝑄𝐴𝑀𝐴𝑅¹⁶𓆪,https://www.tiktok.com/@qamar_altaey,-0.4184041662212026,0.12755222869395033,-0.08879085780312539,0.816485986848557,0.00666927993894908,2022-02-07 16:54:35.641971
All,-1.2793460336149378,jennmelon,Jenn Melon,https://www.tiktok.com/@jennmelon,-0.48278578087105745,-0.06405276001650823,0.6246580074647806,0.13403676193011776,-0.02194091122464118,2022-02-07 16:54:35.641971
All,-1.2758836627526513,nourmar5,nourmar5,https://www.tiktok.com/@nourmar5,0.6576885357835148,0.08497334231384843,-0.20250619314065438,1.3959240080057225,0.02097437552074421,2022-02-07 16:54:35.641971
All,-1.2724212918903646,jaykindafunny8,Jaykindafunny,https://www.tiktok.com/@jaykindafunny8,1.4026757910175498,1.7668393543278735,0.020186338562006564,-0.25225525217465916,-0.03982228070188509,2022-02-07 16:54:35.641971
All,-1.2689589210280778,itsjulia.a,julia,https://www.tiktok.com/@itsjulia.a,-0.6468025428783235,0.17013111507405224,0.4232153111534761,-0.0977384465327484,-0.02194091122464118,2022-02-07 16:54:35.641971
All,-1.265496550165791,spencer_serafica,Xspencer,https://www.tiktok.com/@spencer_serafica,0.4369515712697266,0.255288887834256,0.5286030082970952,0.26280076663171004,-0.048762965440507046,2022-02-07 16:54:35.641971
All,-1.2620341793035044,angelaaguilar_,Angela Aguilar :),https://www.tiktok.com/@angelaaguilar_,0.09664875097763652,1.4474977064771093,0.422353831340313,-0.25225525217465916,-0.051743193686714366,2022-02-07 16:54:35.641971
All,-1.2585718084412176,pkllipe,Pk,https://www.tiktok.com/@pkllipe,0.7956491386046324,0.29786777421435795,0.4619819027458155,-0.11061484700290762,-0.032073687261746066,2022-02-07 16:54:35.641971
All,-1.255109437578931,hayleygeorgiamorris,Hayley Morris,https://www.tiktok.com/@hayleygeorgiamorris,-0.4000094191783869,-0.08534220320655918,0.05148677177359914,-0.30376085405529607,0.051968749281300325,2022-02-07 16:54:35.641971
All,-1.2516470667166442,twice_tiktok_official,TWICE,https://www.tiktok.com/@twice_tiktok_official,0.5657148005694363,-0.2769471919170177,0.4672943615936546,1.1899016004831748,-0.035053915507953386,2022-02-07 16:54:35.641971
All,-1.2481846958543577,lexibrookerivera,Lexi Rivera,https://www.tiktok.com/@lexibrookerivera,1.2371230676322087,0.42560443335466364,0.32888327161211683,0.17266596334059545,-0.04757087414202412,2022-02-07 16:54:35.641971
All,-1.244722324992071,theandrewschulz,Andrew Schulz,https://www.tiktok.com/@theandrewschulz,-0.4551936603068339,0.10626278550389938,-0.011688414525028074,-0.355266455935933,0.03229924285633203,2022-02-07 16:54:35.641971
All,-1.2412599541297842,kallmewhateveryouwant,kallmewhateveryouwant,https://www.tiktok.com/@kallmewhateveryouwant,0.32658308901283256,0.276578331024307,0.3733930619588769,0.005272757228525453,-0.03564996115719485,2022-02-07 16:54:35.641971
All,-1.2377975832674974,larrayeeee,LARRAY,https://www.tiktok.com/@larrayeeee,1.6969917437026005,0.1488416718840013,0.49385665583285016,0.28855356757202855,-0.04816691979126558,2022-02-07 16:54:35.641971
All,-1.2343352124052107,anaraquelhz,Raquel,https://www.tiktok.com/@anaraquelhz,-0.4092067926997947,0.17013111507405224,-0.11032785313220284,0.018149157698684686,0.021570421169985674,2022-02-07 16:54:35.641971
All,-1.230872841542924,mr_paul.boy,"Паул, либо просто Паша",https://www.tiktok.com/@mr_paul.boy,-0.032114478322073245,0.08497334231384843,0.5069224329991572,0.09540756051964007,-0.0380341437541607,2022-02-07 16:54:35.641971
All,-1.2274104706806372,connoralik,Коннор,https://www.tiktok.com/@connoralik,0.03226713632778164,0.9791299562959885,0.27561510316486526,-0.187873249823863,-0.04697482849278266,2022-02-07 16:54:35.641971
All,-1.2239480998183505,unkabogableviceganda,Vice Ganda,https://www.tiktok.com/@unkabogableviceganda,0.10584612449904428,0.8088144107755808,0.5165422909128118,-0.16212044888354454,-0.05233923933595583,2022-02-07 16:54:35.641971
All,-1.220485728956064,ivanzolo2004,Vanya Zolochevsky,https://www.tiktok.com/@ivanzolo2004,-0.33562780452853197,0.38302554697456176,-0.06423868312797708,0.9066207901396716,-0.049359011089748515,2022-02-07 16:54:35.641971
All,-1.2170233580937773,charlieputh,Charlie Puth,https://www.tiktok.com/@charlieputh,0.7680570180404089,0.3617361037845108,0.466576461749352,0.146913162400277,-0.05412737628368022,2022-02-07 16:54:35.641971
All,-1.2135609872314905,fayx.lct,Fátima 💜🌷,https://www.tiktok.com/@fayx.lct,-0.3816146721355712,-0.23436830553691584,-0.009534714992120328,2.7221932564321234,-0.05651155888064608,2022-02-07 16:54:35.641971
All,-1.2100986163692038,thecoreyb,Corey B,https://www.tiktok.com/@thecoreyb,0.11504349802045229,-0.08534220320655918,-0.03767638888878154,-0.355266455935933,0.05673711447523204,2022-02-07 16:54:35.641971
All,-1.206636245506917,liquidverve,@liquidverve,https://www.tiktok.com/@liquidverve,-0.5471673955209123,1.3623399337169055,0.6787876557251953,-0.40677205781656994,-0.05233923933595583,2022-02-07 16:54:35.641971
All,-1.2031738746446303,lai8747,LAi65,https://www.tiktok.com/@lai8747,-0.48278578087105745,0.3404466605944598,-0.010970514680725492,0.4559467736840985,-0.035053915507953386,2022-02-07 16:54:35.641971
All,-1.1997115037823436,max7424453118,Max Taylor,https://www.tiktok.com/@max7424453118,-0.390812045656979,-0.04276331682645727,0.17065814592782774,0.08253116004948084,-0.007039769993604586,2022-02-07 16:54:35.641971
All,-1.1962491329200569,bella.k.hadid,Bella Hadid,https://www.tiktok.com/@bella.k.hadid,-0.2804435634000849,0.08497334231384843,0.4441779866071115,0.22417156522123238,-0.0445906458958168,2022-02-07 16:54:35.641971
All,-1.1927867620577703,bayashi.tiktok,バヤシ🥑Bayashi,https://www.tiktok.com/@bayashi.tiktok,1.1267545853753147,0.44689387654471463,0.31610465438353086,0.12116036145995852,-0.0529352849851973,2022-02-07 16:54:35.641971
All,-1.1893243911954836,virginiafonseca,Virginia,https://www.tiktok.com/@virginiafonseca,2.0280971904732827,0.4894727629248165,0.44834180570406645,-0.020480043711793006,-0.0529352849851973,2022-02-07 16:54:35.641971
All,-1.1858620203331969,pigpongyt,PigPong,https://www.tiktok.com/@pigpongyt,-0.4184041662212026,1.128156058626345,0.2463247895173199,-0.26513165264481836,-0.048762965440507046,2022-02-07 16:54:35.641971
All,-1.1823996494709101,halsey,Halsey,https://www.tiktok.com/@halsey,-0.2712461898786771,-0.00018443044635537174,0.3428105285915869,0.21129516475107313,-0.03564996115719485,2022-02-07 16:54:35.641971
All,-1.1789372786086234,com.yuta0305,【コムドット】ゆうた,https://www.tiktok.com/@com.yuta0305,-0.560016126330319,-0.2556577487269668,-0.15426332360352085,2.0011148301032065,0.012629736431363718,2022-02-07 16:54:35.641971
All,-1.1754749077463367,aliprasetya6,alii,https://www.tiktok.com/@aliprasetya6,-0.6477498723510284,0.29786777421435795,0.02320151790807741,-0.07198564559242993,-0.019556728627675324,2022-02-07 16:54:35.641971
All,-1.17201253688405,joshiiwuhhh,Joshua Alden,https://www.tiktok.com/@joshiiwuhhh,-0.37241729861416334,0.5533410924949693,0.38617167918746287,-0.38101925687625143,-0.0380341437541607,2022-02-07 16:54:35.641971
All,-1.1685501660217634,yesikanoemitamayo,Yesika Tamayo,https://www.tiktok.com/@yesikanoemitamayo,-0.5622326933489784,-0.14921053277671203,0.784318932837675,-0.2780080531149776,-0.024325093821607035,2022-02-07 16:54:35.641971
All,-1.1650877951594767,eyavanana,Eya,https://www.tiktok.com/@eyavanana,0.15183299210608356,0.255288887834256,0.4585359834931631,0.0696547595793216,-0.051743193686714366,2022-02-07 16:54:35.641971
All,-1.16162542429719,arigameplays,AriGameplays,https://www.tiktok.com/@arigameplays,1.0071887295970128,0.23399944464420508,0.291121739801801,0.12116036145995852,-0.04578273719429973,2022-02-07 16:54:35.641971
All,-1.1581630534349032,thallyssonsb,Thallysson Borges,https://www.tiktok.com/@thallyssonsb,0.059859256892005164,-0.06405276001650823,0.14969547047419235,0.1082839609897993,-0.011212089538294832,2022-02-07 16:54:35.641971
All,-1.1547006825726165,jamescharles,James Charles,https://www.tiktok.com/@jamescharles,2.6351238428862005,0.5107622061148674,0.3143816947572047,0.1082839609897993,-0.05710760452988754,2022-02-07 16:54:35.641971
All,-1.1512383117103298,kervo.dolo,Kervo.dolo,https://www.tiktok.com/@kervo.dolo,-0.2252593222716379,0.12755222869395033,0.23842789122999147,-0.20074965029402222,-0.022536956873882644,2022-02-07 16:54:35.641971
All,-1.147775940848043,tombrady,Tom Brady,https://www.tiktok.com/@tombrady,-0.34482517804993984,0.02110501274369558,0.045887152988039,0.7778567854380792,-0.04161041764960948,2022-02-07 16:54:35.641971
All,-1.1443135699857563,thealpharaid,CinaPop Buff,https://www.tiktok.com/@thealpharaid,-0.6321971137263278,0.1488416718840013,-0.07917099988947078,-0.0977384465327484,0.0024969603942588342,2022-02-07 16:54:35.641971
All,-1.1408511991234698,luxurydark,LuxuryDark,https://www.tiktok.com/@luxurydark,-0.5287726484780967,0.10626278550389938,-0.13129052858583823,0.7907331859082385,-0.027305322067814355,2022-02-07 16:54:35.641971
All,-1.137388828261183,mdmotivator,Zachery Dereniowski,https://www.tiktok.com/@mdmotivator,-0.1332855870575595,0.5533410924949693,0.5929268343466064,-0.187873249823863,-0.054723421932921686,2022-02-07 16:54:35.641971
All,-1.1339264573988963,christianfabiannn,Christian Fabián D.,https://www.tiktok.com/@christianfabiannn,0.37256995661987174,0.4043149901646127,0.3284525317055353,0.17266596334059545,-0.060093793232587275,2022-02-07 16:54:35.641971
All,-1.1304640865366096,trainee_a,Trainee A,https://www.tiktok.com/@trainee_a,-0.4459962867854261,-0.2556577487269668,0.19693328022930226,0.6362163802663278,-0.02194091122464118,2022-02-07 16:54:35.641971
All,-1.1270017156743228,mikaylahau,Mikaylah,https://www.tiktok.com/@mikaylahau,-0.2712461898786771,0.08497334231384843,0.10705221972261898,-0.25225525217465916,-0.013000226486019223,2022-02-07 16:54:35.641971
All,-1.123539344812036,mieayamthebstt,Unaa🍜,https://www.tiktok.com/@mieayamthebstt,0.48293843887676585,0.29786777421435795,0.24015085085631768,0.15978956287043622,-0.0529352849851973,2022-02-07 16:54:35.641971
All,-1.1200769739497494,shayrudolph,hi i’m shay,https://www.tiktok.com/@shayrudolph,-0.4000094191783869,-0.14921053277671203,0.3138073748817626,0.481699574624417,-0.04399460024657534,2022-02-07 16:54:35.641971
All,-1.1166146030874626,louflores_,Lou Flores,https://www.tiktok.com/@louflores_,-0.4092067926997947,0.06368389912379749,0.02391941775237999,-0.41964845828672914,0.0019009147450173704,2022-02-07 16:54:35.641971
All,-1.1131522322251761,charlidameilo,Not impersonating,https://www.tiktok.com/@charlidameilo,-0.5195752749566888,-0.21307886234686488,-0.05447524524546196,0.4430703732139393,0.009053462535914936,2022-02-07 16:54:35.641971
All,-1.1096898613628894,01ayres,Yeol Ayres D.A.,https://www.tiktok.com/@01ayres,-0.14248296057896734,0.1488416718840013,0.39406857747479124,-0.04623284465211147,-0.04757087414202412,2022-02-07 16:54:35.641971
All,-1.1062274905006027,samkamusic,INSTASAMKA,https://www.tiktok.com/@samkamusic,0.4277541977483188,0.21271000145415414,0.13533747358814072,0.056778359109162374,-0.04280250894809241,2022-02-07 16:54:35.641971
All,-1.102765119638316,tararistic4,Tara Ristic,https://www.tiktok.com/@tararistic4,-0.5924736574873674,-0.06405276001650823,-0.26783507897218933,-0.11061484700290762,0.0573331601244735,2022-02-07 16:54:35.641971
All,-1.0993027487760292,ferchugimenez,Fernanda,https://www.tiktok.com/@ferchugimenez,-0.33562780452853197,0.4043149901646127,0.36018370482370937,-0.3166372545254553,-0.043398554597333876,2022-02-07 16:54:35.641971
All,-1.0958403779137424,aliciacastro___,Alicia Castro,https://www.tiktok.com/@aliciacastro___,-0.4367989132640182,0.3191572174044089,0.6418876037280425,-0.17499684935370377,-0.05531946758216315,2022-02-07 16:54:35.641971
All,-1.0923780070514557,mkbhd,Marques Brownlee,https://www.tiktok.com/@mkbhd,-0.5287726484780967,-0.06405276001650823,-0.004509416082002255,-0.17499684935370377,0.000112777797292979,2022-02-07 16:54:35.641971
All,-1.088915636189169,angryreactions,Oneya D’Amelio,https://www.tiktok.com/@angryreactions,1.6969917437026005,0.21271000145415414,0.11380047825906325,0.17266596334059545,-0.048762965440507046,2022-02-07 16:54:35.641971
All,-1.0854532653268825,joaoumdoce,João Doce,https://www.tiktok.com/@joaoumdoce,-0.4735884073496496,0.5746305356850203,-0.0003455969850472797,-0.03335644418195224,-0.046378782843541196,2022-02-07 16:54:35.641971
All,-1.0819908944645957,brittikitty,Brittany & Lily,https://www.tiktok.com/@brittikitty,0.35417520957705606,-0.06405276001650823,-0.04499896730066788,0.09540756051964007,-0.008827906941328977,2022-02-07 16:54:35.641971
All,-1.078528523602309,adifishy,adifishman,https://www.tiktok.com/@adifishy,-0.4367989132640182,3.789336457382714,-0.08146827939123905,-0.4454012592270476,-0.05591551323140462,2022-02-07 16:54:35.641971
All,-1.0750661527400223,hannahstocking,Hannah Stocking,https://www.tiktok.com/@hannahstocking,1.7061891172240085,0.5320516493049184,0.7278920050754919,-0.26513165264481836,-0.05840102358874152,2022-02-07 16:54:35.641971
All,-1.0716037818777355,shindonggg,신동 ShinDong,https://www.tiktok.com/@shindonggg,-0.5011805279138731,-0.14921053277671203,0.1570180488860787,0.37868837086314316,-0.03684205245567777,2022-02-07 16:54:35.641971
All,-1.0681414110154488,luelvesfelix,Luelves Felix,https://www.tiktok.com/@luelvesfelix,-0.2804435634000849,-0.021473873636406324,-0.11750685157522867,-0.26513165264481836,0.0096495081851564,2022-02-07 16:54:35.641971
All,-1.064679040153162,aviranisha,Avira Nisha,https://www.tiktok.com/@aviranisha,-0.390812045656979,0.42560443335466364,0.38272575993481045,-0.08486204606258917,-0.05821028898098425,2022-02-07 16:54:35.641971
All,-1.0612166692908753,itskeyonn,Keyon,https://www.tiktok.com/@itskeyonn,-0.5956927382198601,-0.38339440786727247,0.05608133077713567,0.2370479656913916,0.023358558117710065,2022-02-07 16:54:35.641971
All,-1.0577542984285888,lindseyjswyatt,lindseyjsw,https://www.tiktok.com/@lindseyjswyatt,-0.4735884073496496,-0.021473873636406324,0.40512423507705103,0.018149157698684686,-0.04816691979126558,2022-02-07 16:54:35.641971
All,-1.054291927566302,samseats,Sam Way,https://www.tiktok.com/@samseats,0.14263561858467572,0.10626278550389938,0.304187516968108,-0.14924404841338532,-0.043398554597333876,2022-02-07 16:54:35.641971
All,-1.0508295567040153,lachama4_ff,LA CHAMA ᴰ,https://www.tiktok.com/@lachama4_ff,0.04146450984918948,-0.00018443044635537174,0.08494090451809946,0.6233399797961685,-0.05962887762617893,2022-02-07 16:54:35.641971
All,-1.0473671858417286,siennamae,siennamae,https://www.tiktok.com/@siennamae,0.6208990416978835,2.9377587297806755,-0.043993907518644265,-0.5870416643987991,-0.04816691979126558,2022-02-07 16:54:35.641971
All,-1.0439048149794419,prillylatuconsina15,prilly latuconsina,https://www.tiktok.com/@prillylatuconsina15,-0.09649609297192813,-0.00018443044635537174,0.0958529821514987,-0.12349124747306685,-0.027305322067814355,2022-02-07 16:54:35.641971
All,-1.0404424441171551,itsmenicksmithy,Nick Smithyman 🤓,https://www.tiktok.com/@itsmenicksmithy,-0.1792724546645987,-0.19178941915681394,-0.009247555054399297,0.34005916945266546,-0.019556728627675324,2022-02-07 16:54:35.641971
All,-1.0369800732548684,emilen_im,Эмильен,https://www.tiktok.com/@emilen_im,-0.2804435634000849,0.3404466605944598,0.3005980177465951,-0.07198564559242993,-0.05651155888064608,2022-02-07 16:54:35.641971
All,-1.0335177023925817,abir.sag,Abir e sag,https://www.tiktok.com/@abir.sag,0.19781985971312277,-0.08534220320655918,-0.07472002085479477,0.6104635793260093,-0.03982228070188509,2022-02-07 16:54:35.641971
All,-1.0300553315302952,ynchq,ЯN,https://www.tiktok.com/@ynchq,-0.37241729861416334,0.08497334231384843,0.22909519325405792,-0.23937885170449993,-0.03863018940340217,2022-02-07 16:54:35.641971
All,-1.0265929606680084,christiankesniel,kesniel,https://www.tiktok.com/@christiankesniel,-0.4551936603068339,0.21271000145415414,0.2987314781514084,-0.0977384465327484,-0.0529352849851973,2022-02-07 16:54:35.641971
All,-1.0231305898057217,bittersweetbynajla,bittersweet by najla,https://www.tiktok.com/@bittersweetbynajla,-0.2528514428358614,-0.00018443044635537174,0.054214791181948954,0.4559467736840985,-0.05591551323140462,2022-02-07 16:54:35.641971
All,-1.019668218943435,theovon,Theo Von,https://www.tiktok.com/@theovon,-0.5287726484780967,-0.08534220320655918,-0.1546940635101024,-0.25225525217465916,0.0096495081851564,2022-02-07 16:54:35.641971
All,-1.0162058480811482,abbieherbert,AbbieHerbert,https://www.tiktok.com/@abbieherbert,0.4093594507055031,0.46818331973476557,0.3593222250105463,-0.29088445358513687,-0.05353133063443876,2022-02-07 16:54:35.641971
All,-1.0127434772188615,yesimresmi1,~YEŞİM,https://www.tiktok.com/@yesimresmi1,0.8048465121260403,0.7023671948253261,-0.08189901929782059,-0.04623284465211147,-0.0529352849851973,2022-02-07 16:54:35.641971
All,-1.0092811063565748,asasteinars,Ása Steinars,https://www.tiktok.com/@asasteinars,-0.6158901704728718,0.10626278550389938,1.6457987460007732,-0.4325248587568884,-0.05591551323140462,2022-02-07 16:54:35.641971
All,-1.005818735494288,thesupercole,Cole LaBrant,https://www.tiktok.com/@thesupercole,1.3658862969319185,0.3404466605944598,0.2489092289568092,-0.07198564559242993,-0.057906305699871104,2022-02-07 16:54:35.641971
All,-1.0023563646320015,sergioramos,Sergio Ramos,https://www.tiktok.com/@sergioramos,0.19781985971312277,0.1488416718840013,0.08781250389530978,0.18554236381075467,-0.05710760452988754,2022-02-07 16:54:35.641971
All,-0.9988939937697147,cerolzera,CEROL,https://www.tiktok.com/@cerolzera,-0.2988383104429006,-0.2769471919170177,-0.17020070014703817,1.6148228159984295,-0.043398554597333876,2022-02-07 16:54:35.641971
